Time (s),[ps],[e_ps],[mo],[so],[b_ps],[fa],[ofa],[eps],[oeps]
19521.33891213389,3.045083256617406e-07,4.692826829682736e-06,0.000281061902809855,1.9597962939085765e-07,2.664844655533312e-09,0.0017954861529588732,0.013061322916971586,984.7251793746289,145.27900328148138
19702.092050209205,3.045067474462723e-07,4.692802507561671e-06,0.00028106169691622073,1.961596227286944e-07,2.6907449920668893e-09,0.0017635482322468203,0.013105624853767059,983.4086285278082,146.595554128302
19882.84518828452,3.04505167789158e-07,4.692778163223183e-06,0.0002810614907446265,1.963398703589126e-07,2.7166689876687004e-09,0.001732138831235594,0.013149178189116142,982.092630842344,147.9115518137662
20063.598326359832,3.0450358668837186e-07,4.692753796636051e-06,0.000281061284294635,1.9652037268367755e-07,2.7426166755867903e-09,0.0017012498958045173,0.013191994627961508,980.7771871075271,149.22699554858306
20244.351464435145,3.0450200414188466e-07,4.692729407769004e-06,0.0002810610775658085,1.9670113010529644e-07,2.7685880891213065e-09,0.0016708734806634312,0.013234085712242162,979.4622981137131,150.54188454239707
20425.104602510462,3.045004201476642e-07,4.6927049965907215e-06,0.0002810608705577088,1.968821430262189e-07,2.794583261624515e-09,0.0016410017477516481,0.013275462823431665,978.1479646523247,151.85621800378541
20605.857740585776,3.0449883470367496e-07,4.692680563069834e-06,0.0002810606632698972,1.970634118490375e-07,2.8206022265008144e-09,0.0016116269646369056,0.013316137185076344,976.8341875158552,153.1699951402549
20786.61087866109,3.044972478078783e-07,4.692656107174925e-06,0.00028106045570193454,1.9724493697648835e-07,2.8466450172067497e-09,0.001582741502914322,0.013356119865333508,975.5209674978713,154.48321515823886
20967.364016736403,3.0449565945823237e-07,4.6926316288745265e-06,0.0002810602478533813,1.9742671881145147e-07,2.872711667251032e-09,0.001554337836605347,0.01339542177950967,974.2083053930157,155.79587726309438
21148.117154811716,3.044940696526922e-07,4.692607128137123e-06,0.0002810600397237973,1.9760875775695155e-07,2.898802210194547e-09,0.0015264085405567182,0.01343405369259876,972.896201997011,157.10798065909924
21328.87029288703,3.0449247838920956e-07,4.69258260493115e-06,0.00028105983131275096,1.9779105421636846e-07,2.924916679650363e-09,0.0014989463472338742,0.01347202612382382,971.584658106563,158.41952454954722
21509.623430962343,3.044908856657332e-07,4.692558059224993e-06,0.0002810596226198585,1.9797360859437414e-07,2.9510551092836714e-09,0.0014719444051721747,0.013509348912760254,970.2736745189272,159.73050813718294
21690.376569037657,3.044892914802084e-07,4.69253349098699e-06,0.00028105941364464225,1.9815642129357745e-07,2.977217532812045e-09,0.0014453953452648936,0.013546032786125655,968.9632520334803,161.04093062262984
21871.12970711297,3.044876958305776e-07,4.692508900185427e-06,0.00028105920438666596,1.9833949271772778e-07,3.0034039840052244e-09,0.0014192921688733948,0.013582087867220887,967.6533914502253,162.35079120588483
22051.882845188284,3.0448609871477974e-07,4.692484286788545e-06,0.0002810589948454936,1.9852282327073646e-07,3.0296144966852024e-09,0.0013936279742886824,0.013617524134828675,966.3440935702525,163.66008908585763
22232.6359832636,3.044845001307508e-07,4.692459650764533e-06,0.0002810587850206889,1.9870641335667795e-07,3.055849104726239e-09,0.0013683959553142367,0.013652351425443245,965.0353591957421,164.96882346036804
22413.389121338914,3.044829000764235e-07,4.692434992081531e-06,0.00028105857491181606,1.9889026337979118e-07,3.0821078420548776e-09,0.0013435893998488483,0.013686579435499951,963.7271891299667,166.27699352614343
22594.142259414228,3.0448129854972733e-07,4.692410310707632e-06,0.00028105836451843924,1.9907437374448063e-07,3.1083907426499565e-09,0.0013192016884694569,0.013720217723604902,962.4195841772944,167.5845984788158
22774.89539748954,3.0447969554858866e-07,4.692385606610878e-06,0.00028105815384012265,1.9925874485531756e-07,3.1346978405426287e-09,0.001295226293013982,0.013753275712764598,961.1125451431907,168.89163751291943
22955.648535564855,3.0447809107093064e-07,4.692360879759263e-06,0.00028105794287643077,1.9944337711704112e-07,3.1610291698163734e-09,0.001271656775164162,0.013785762692615553,959.806072834222,170.19810982188807
23136.401673640168,3.0447648511467317e-07,4.69233613012073e-06,0.0002810577316269274,1.9962827093395324e-07,3.187384764606834e-09,0.0012484867961515171,0.013817687803267552,958.5001680580356,171.50401459807463
23317.15481171548,3.044748776777334e-07,4.692311357663178e-06,0.00028105752009115735,1.998134266966162e-07,3.213764659097917e-09,0.0012257103593476062,0.01384905963419242,957.1948316228717,172.80935103323853
23497.907949790795,3.0447326875802463e-07,4.692286562354452e-06,0.00028105730826869744,1.9999884481896556e-07,3.24016888753273e-09,0.00120332112816043,0.013879887351618813,955.890064338934,174.1141183171761
23678.66108786611,3.044716583534574e-07,4.692261744162348e-06,0.00028105709615911114,2.0018452570514065e-07,3.266597484203835e-09,0.0011813130330193692,0.013910179695081676,954.5858670171705,175.4183156389397
23859.414225941422,3.044700464619388e-07,4.6922369030546144e-06,0.0002810568837619618,2.0037046975931945e-07,3.293050483456155e-09,0.0011596800895929582,0.013939945277792796,953.2822404696373,176.72194218647292
24040.167364016736,3.04468433081373e-07,4.6922120389989496e-06,0.00028105667107681295,2.005566773857137e-07,3.3195279196869897e-09,0.0011384163974832398,0.013969192588686093,951.979185509502,178.0249971466081
24220.920502092053,3.044668182096607e-07,4.692187151963002e-06,0.00028105645810322805,2.0074314898856402e-07,3.3460298273460275e-09,0.0011175161389201205,0.013997929994462909,950.6767029510464,179.32747970506378
24401.673640167366,3.0446520184469956e-07,4.692162241914374e-06,0.00028105624484077066,2.0092988497213502e-07,3.3725562409353597e-09,0.0010969735774557256,0.014026165741637295,949.3747936096677,180.62938904644253
24582.42677824268,3.0446358398438415e-07,4.6921373088206154e-06,0.0002810560312890045,2.011168857407104e-07,3.3991071950094914e-09,0.0010767830566587569,0.0140539079585813,948.0734583018819,181.9307243542282
24763.179916317993,3.0446196462660564e-07,4.692112352649228e-06,0.0002810558174474931,2.0130415169858807e-07,3.4256827241753573e-09,0.0010569389988088452,0.014081164657570266,946.7726978453264,183.23148481078377
24943.933054393307,3.0446034376925207e-07,4.692087373367665e-06,0.0002810556033158003,2.014916832500753e-07,3.452282863092335e-09,0.0010374359035909074,0.014107943736828098,945.4725130587614,184.53166959734872
25124.68619246862,3.0445872141020893e-07,4.692062370943338e-06,0.0002810553888934293,2.016794808052012e-07,3.478907646462498e-09,0.0010182685861091422,0.014134252583669689,944.1729047614574,185.83127789465274
25305.439330543933,3.044570975473576e-07,4.692037345343597e-06,0.0002810551741799753,2.0186754476531516e-07,3.5055571090552024e-09,0.0009994315729649982,0.014160099080999553,942.8738737747481,187.13030888136203
25486.192468619247,3.0445547217857646e-07,4.6920122965357465e-06,0.0002810549591749998,2.0205587553496215e-07,3.5322312856868206e-09,0.0009809195982340422,0.014185490780476418,941.5754209207531,188.428761735357
25666.94560669456,3.0445384530174096e-07,4.691987224487043e-06,0.00028105474387806113,2.0224447351899253e-07,3.5589302112256825e-09,0.0009627274813824964,0.014210435105873465,940.2775470226914,189.7266356334188
25847.698744769874,3.044522169147232e-07,4.691962129164694e-06,0.0002810545282887169,2.0243333912229711e-07,3.585653920592531e-09,0.0009448501150792696,0.014234939373262494,938.980252904911,191.02392975119906
