Time (s),[ps],[e_ps],[so],[b_ps],[fa],[ofa],[eps],[oeps]
28016.736401673643,3.157370695493745e-07,4.6708551218279414e-06,6.300851093287051e-07,1.3407808622681329e-08,0.0006694285940173513,0.01427359100128344,0.34925067404444277,0.3312537506899391
28197.489539748956,3.157316052201993e-07,4.670774285295343e-06,6.300764402962263e-07,1.3494109484455108e-08,0.0006574727974501887,0.014290156511664875,0.3477523593722769,0.332752065362105
28378.24267782427,3.1572614106081904e-07,4.670693451274604e-06,6.300677605756371e-07,1.3580407664574388e-08,0.0006457307480666844,0.01430642594819319,0.3462604930903688,0.33424393164401306
28558.995815899583,3.1572067707132043e-07,4.6706126197670095e-06,6.300590702388256e-07,1.3666703161667506e-08,0.0006341986168056792,0.01432240461328906,0.3447750473834537,0.33572937735092817
28739.748953974897,3.157152132517897e-07,4.670531790773835e-06,6.30050369356951e-07,1.375299597437258e-08,0.000622872641563997,0.014338097716672986,0.34329599455610355,0.33720843017827834
28920.50209205021,3.1570974960231264e-07,4.670450964296347e-06,6.300416580004576e-07,1.3839286101337383e-08,0.0006117491256605676,0.014353510377491153,0.34182330703218605,0.33868111770219583
29101.255230125524,3.157042861229741e-07,4.6703701403358036e-06,6.300329362390885e-07,1.3925573541219234e-08,0.0006008244363005509,0.014368647626441302,0.34035695735432403,0.34014746738005786
29282.008368200837,3.156988228138581e-07,4.670289318893448e-06,6.300242041411652e-07,1.4011858292690737e-08,0.0005900950902532943,0.014383514287180271,0.3388969181909265,0.3416075065434554
29462.76150627615,3.156933596750488e-07,4.670208499970522e-06,6.300154617753189e-07,1.4098140354425908e-08,0.0005795575480591524,0.014398115261175628,0.3374431623179133,0.34306126241646856
29643.514644351464,3.156878967066293e-07,4.670127683568257e-06,6.300067092091442e-07,1.418441972511095e-08,0.0005692083742874309,0.014412455305882223,0.335995662632222,0.34450876210215986
29824.267782426778,3.156824339086821e-07,4.670046869687874e-06,6.299979465095523e-07,1.4270696403441392e-08,0.0005590441954696439,0.01442653909296946,0.33455439214774757,0.3459500325866343
30005.020920502095,3.1567697128128927e-07,4.669966058330586e-06,6.29989173742798e-07,1.435697038812188e-08,0.0005490616970741293,0.01444037121250887,0.3331193239946723,0.3473851007397096
30185.774058577408,3.156715088245323e-07,4.669885249497599e-06,6.299803909744913e-07,1.4443241677866058e-08,0.0005392576221370344,0.01445395617486902,0.3316904314189393,0.3488139933154426
30366.52719665272,3.15666046538492e-07,4.669804443190108e-06,6.299715982694706e-07,1.4529510271397566e-08,0.0005296287863767221,0.014467298389796808,0.33026768778328885,0.35023673695109303
30547.280334728035,3.1566058442324845e-07,4.669723639409298e-06,6.299627956916678e-07,1.4615776167451136e-08,0.0005201720943546048,0.014480402144050462,0.3288510665683941,0.3516533581659878
30728.03347280335,3.156551224788815e-07,4.66964283815635e-06,6.299539833049876e-07,1.4702039364765483e-08,0.0005108844350416364,0.01449327174593915,0.3274405413625627,0.3530638833718192
30908.786610878662,3.156496607054704e-07,4.669562039432437e-06,6.299451611724657e-07,1.478829986209007e-08,0.000501762781926526,0.014505911386769989,0.32603608587083177,0.3544683388635501
31089.539748953976,3.156441991030936e-07,4.669481243238721e-06,6.299363293565358e-07,1.4874557658182948e-08,0.0004928041613113268,0.014518325184728169,0.32463767391156534,0.35586675082281655
31270.29288702929,3.1563873767182943e-07,4.669400449576357e-06,6.299274879190415e-07,1.496081275181065e-08,0.00048400565107585493,0.014530517186587157,0.3232452794159402,0.35725914531844166
31451.046025104602,3.1563327641175537e-07,4.669319658446493e-06,6.299186369212459e-07,1.5047065141748085e-08,0.00047536437944210814,0.01454249136941893,0.32185887642743255,0.35864554830694934
31631.799163179916,3.1562781532294824e-07,4.669238869850268e-06,6.299097764235197e-07,1.5133314826781063e-08,0.00046687756216888093,0.014554251589123463,0.3204784391051116,0.3600259856292703
31812.55230125523,3.1562235440548455e-07,4.66915808378881e-06,6.299009064858147e-07,1.5219561805702437e-08,0.00045854244639448603,0.014565801658141059,0.319103941717684,0.36140048301669786
31993.305439330547,3.156168936594403e-07,4.669077300263245e-06,6.298920271677796e-07,1.5305806077311178e-08,0.00045035629703931725,0.014577145364269257,0.31773535864175567,0.36276906609262627
32174.05857740586,3.1561143308489103e-07,4.6689965192746905e-06,6.298831385283443e-07,1.539204764041571e-08,0.00044231644610903865,0.014588286402436137,0.3163726643663249,0.364131760368057
32354.811715481173,3.156059726819116e-07,4.668915740824253e-06,6.298742406258957e-07,1.5478286493832454e-08,0.0004344202719450583,0.01459922840341447,0.3150158334903355,0.36548859124404637
32535.564853556487,3.156005124505764e-07,4.668834964913035e-06,6.298653335182872e-07,1.5564522636385777e-08,0.0004266651981248746,0.014609974935343835,0.3136648407221763,0.36683958401220557
32716.3179916318,3.1559505239095954e-07,4.6687541915421295e-06,6.298564172628492e-07,1.5650756066907868e-08,0.00041904869236242427,0.014620529505252746,0.31231966087918067,0.3681847638552012
32897.07112970712,3.1558959250313406e-07,4.66867342071262e-06,6.298474919158609e-07,1.5736986784242993e-08,0.00041156832895693197,0.014630895472638518,0.310980268893889,0.36952415584049286
33077.82426778243,3.1558413278717295e-07,4.668592652425586e-06,6.298385575337532e-07,1.582321478723778e-08,0.0004042216466506593,0.01464107624617265,0.3096466397985391,0.37085778493584276
33258.577405857744,3.155786732431488e-07,4.6685118866821e-06,6.298296141722788e-07,1.590944007474788e-08,0.000397006246818862,0.014651075147819988,0.3083187487351319,0.37218567599925
33439.33054393306,3.1557321387113344e-07,4.668431123483227e-06,6.298206618866433e-07,1.599566264563694e-08,0.00038991977806363725,0.014660895434159053,0.3069965709534085,0.3735078537809734
33620.08368200837,3.155677546711984e-07,4.668350362830022e-06,6.298117007315591e-07,1.6081882498776102e-08,0.00038295992982636265,0.014670540305221882,0.30568008180978745,0.37482434292459443
33800.836820083685,3.155622956434147e-07,4.668269604723538e-06,6.29802730761255e-07,1.6168099633043955e-08,0.00037612443142322704,0.01468001290582908,0.3043692567668784,0.37613516796750346
33981.589958159,3.155568367878528e-07,4.668188849164817e-06,6.297937520293981e-07,1.625431404732714e-08,0.0003694110612466366,0.014689316312855617,0.30306407139421665,0.37744035334016524
34162.34309623431,3.155513781045826e-07,4.668108096154892e-06,6.29784764588854e-07,1.6340525740522284e-08,0.0003628176752386879,0.014698453495824724,0.30176450137130917,0.3787399233630727
34343.096234309625,3.155459195936738e-07,4.6680273456947945e-06,6.297757684926075e-07,1.6426734711528498e-08,0.00035634209807055536,0.014707427467512343,0.30047052247420614,0.38003390226017575
34523.84937238494,3.1554046125519547e-07,4.667946597785547e-06,6.297667637929368e-07,1.651294095925409e-08,0.0003499822208998443,0.014716241148654378,0.2991821105868615,0.3813223141475204
34704.60251046025,3.155350030892164e-07,4.667865852428166e-06,6.297577505416636e-07,1.6599144482614513e-08,0.0003437359717548918,0.01472489740893411,0.2978992416972092,0.38260518303717267
34885.355648535566,3.155295450958047e-07,4.66778510962366e-06,6.297487287901619e-07,1.6685345280532287e-08,0.0003376013146869318,0.014733399068155816,0.29662189189669097,0.3838825328376909
35066.10878661088,3.155240872750282e-07,4.667704369373032e-06,6.297396985893649e-07,1.6771543351936908e-08,0.0003315762489222602,0.014741748897418418,0.29535003737978427,0.3851543873545976
35246.86192468619,3.155186296269541e-07,4.6676236316772755e-06,6.297306599895795e-07,1.6857738695766376e-08,0.0003256588306026083,0.014749949589018709,0.2940836544466555,0.38642077028772637
35427.615062761506,3.1551317215164925e-07,4.667542896537382e-06,6.297216130407026e-07,1.6943931310965403e-08,0.00031984714760452973,0.014758003791310505,0.2928227194993217,0.3876817052350602
35608.36820083682,3.155077148491802e-07,4.667462163954332e-06,6.29712557792453e-07,1.7030121196483513e-08,0.00031413929249833936,0.01476591414613932,0.291567209037555,0.3889372156968269
35789.12133891213,3.155022577196129e-07,4.667381433929105e-06,6.297034942939925e-07,1.7116308351278114e-08,0.00030853340686419115,0.014773683227492534,0.29031709966465874,0.39018732506972315
35969.87447698745,3.1549680076301297e-07,4.66730070646267e-06,6.296944225940676e-07,1.7202492774313344e-08,0.0003030276647170121,0.014781313564445307,0.2890723680848197,0.3914320566495622
36150.62761506276,3.154913439794455e-07,4.66721998155599e-06,6.296853427410175e-07,1.7288674464559973e-08,0.00029762027175295614,0.014788807642203652,0.28783299110264915,0.39267143363173274
36331.38075313807,3.1548588736897537e-07,4.667139259210025e-06,6.296762547827803e-07,1.737485342099536e-08,0.0002923094645958581,0.014796167903147561,0.2865989456227243,0.3939054791116576
36512.13389121339,3.154804309316667e-07,4.667058539425724e-06,6.296671587666145e-07,1.7461029642605777e-08,0.0002870935442645865,0.014803396700516528,0.285370208654344,0.3951342160800379
36692.88702928871,3.1547497466758345e-07,4.666977822204031e-06,6.296580547396982e-07,1.7547203128381346e-08,0.00028197080445331054,0.01481049639766121,0.2841467573002551,0.39635766743412676
36873.64016736402,3.154695185767891e-07,4.666897107545888e-06,6.296489427487887e-07,1.7633373877318908e-08,0.0002769395723486074,0.014817469311557807,0.28292856876252914,0.39757585597185274
37054.393305439335,3.154640626593468e-07,4.666816395452228e-06,6.296398228402131e-07,1.771954188842208e-08,0.0002719982099049565,0.014824317711043216,0.28171562034241204,0.39878880439196984
37235.14644351465,3.154586069153192e-07,4.666735685923976e-06,6.296306950599208e-07,1.78057071607008e-08,0.00026714510755860974,0.014831043825514548,0.2805078894390224,0.3999965352953595
37415.89958158996,3.154531513447686e-07,4.666654978962056e-06,6.296215594534904e-07,1.7891869693171292e-08,0.0002623786835556202,0.014837649845859339,0.27930535354890484,0.40119907118547704
37596.652719665275,3.154476959477569e-07,4.666574274567383e-06,6.296124160661002e-07,1.7978029484856234e-08,0.0002576973872675933,0.014844137919867322,0.2781079902662306,0.40239643446815127
37777.40585774059,3.1544224072434536e-07,4.666493572740864e-06,6.296032649422916e-07,1.8064186534786724e-08,0.00025309972647078545,0.014850510114480362,0.27691577728688505,0.40358864744749684
37958.1589958159,3.1543678567459526e-07,4.666412873483405e-06,6.295941061266838e-07,1.815034084199642e-08,0.00024858418536701323,0.014856768529240063,0.2757286923948319,0.40477573233955
38138.912133891215,3.154313307985673e-07,4.666332176795903e-06,6.295849396633653e-07,1.82364924055265e-08,0.0002441492944503503,0.01486291519960257,0.2745467134731092,0.40595771126127267
38319.66527196653,3.1542587609632176e-07,4.666251482679251e-06,6.295757655960741e-07,1.832264122442416e-08,0.00023979360984478207,0.01486895212553259,0.27336981850014036,0.4071346062342415
38500.41841004184,3.154204215679186e-07,4.666170791134335e-06,6.295665839682032e-07,1.8408787297742587e-08,0.00023551571270830567,0.014874881272328333,0.27219798554929964,0.40830643918508225
38681.171548117156,3.154149672134174e-07,4.666090102162038e-06,6.29557394822807e-07,1.8494930624540856e-08,0.00023131420863703025,0.014880704571446439,0.2710311927884782,0.4094732319459037
38861.92468619247,3.154095130328774e-07,4.666009415763234e-06,6.295481982024883e-07,1.8581071203884912e-08,0.00022718774094032361,0.01488642390212797,0.26986941848207946,0.4106350062523024
39042.67782426778,3.154040590263572e-07,4.665928731938793e-06,6.295389941494753e-07,1.8667209034846884e-08,0.00022313498173922935,0.01489204110371927,0.26871264098913034,0.41179178374525155
39223.430962343096,3.153986051939154e-07,4.665848050689579e-06,6.295297827058959e-07,1.875334411650276e-08,0.00021915459948946046,0.014897558020623609,0.2675608387572629,0.412943585977119
39404.18410041841,3.1539315153561e-07,4.665767372016451e-06,6.295205639134398e-07,1.8839476447935243e-08,0.00021524529901699774,0.014902976446887971,0.266413990329397,0.4140904344049849
39584.93723849372,3.1538769805149884e-07,4.6656866959202655e-06,6.295113378134764e-07,1.8925606028232727e-08,0.00021140580771352466,0.014908298145310134,0.26527207434099276,0.4152323503933891
39765.69037656904,3.1538224474163923e-07,4.665606022401868e-06,6.295021044470587e-07,1.9011732856489265e-08,0.00020763487501051464,0.014913524848166732,0.26413506951962834,0.41636935521475354
39946.44351464435,3.1537679160608814e-07,4.665525351462104e-06,6.294928638549294e-07,1.9097856931804508e-08,0.00020393127185331874,0.014918658257941333,0.2630029546845785,0.41750147004980337
40127.196652719664,3.153713386449021e-07,4.66544468310181e-06,6.294836160773304e-07,1.918397825328529e-08,0.00020029381283465588,0.014923700016686454,0.26187570875081473,0.41862871598356716
40307.94979079498,3.153658858581375e-07,4.665364017321817e-06,6.294743611543776e-07,1.9270096820042458e-08,0.00019672131266877202,0.014928651766273839,0.2607533107201915,0.4197511140141904
40488.70292887029,3.153604332458503e-07,4.665283354122955e-06,6.294650991259109e-07,1.935621263119214e-08,0.0001932126036748822,0.014933515124193254,0.2596357396845388,0.4208686850498431
40669.45606694561,3.1535498080809594e-07,4.665202693506045e-06,6.29455830031421e-07,1.9442325685856336e-08,0.00018976654437685185,0.014938291671648552,0.25852297482702175,0.42198144990736014
40850.209205020925,3.153495285449298e-07,4.665122035471905e-06,6.294465539101043e-07,1.952843598316246e-08,0.00018638201316807917,0.014942982962327074,0.25741499542058455,0.42308942931379734
41030.96234309624,3.1534407645640685e-07,4.665041380021347e-06,6.294372708008671e-07,1.9614543522243256e-08,0.00018305790784667927,0.014947590523043144,0.2563117808275411,0.4241926439068408
41211.71548117155,3.153386245425815e-07,4.664960727155179e-06,6.294279807423212e-07,1.970064830223688e-08,0.0001797931461607104,0.014952115852983477,0.2552133104993856,0.42529111423499627
41392.468619246865,3.1533317280350797e-07,4.664880076874201e-06,6.294186837725737e-07,1.9786750322288645e-08,0.00017658669032104003,0.014956560389777194,0.2541195639818582,0.4263848607525237
41573.22175732218,3.153277212392402e-07,4.66479942917921e-06,6.294093799297752e-07,1.9872849581546342e-08,0.00017343748339582315,0.014960925597537124,0.25303052090069494,0.42747390383368694
41753.97489539749,3.153222698498318e-07,4.664718784071002e-06,6.294000692516714e-07,1.995894607916406e-08,0.00017034450141659998,0.014965212894735931,0.2519461609727407,0.4285582637616412
41934.728033472806,3.153168186353359e-07,4.66463814155036e-06,6.293907517757329e-07,2.004503981430106e-08,0.0001673067383043217,0.014969423675071253,0.25086646400233736,0.4296379607320445
42115.48117154812,3.153113675958055e-07,4.66455750161807e-06,6.293814275391596e-07,2.0131130786121734e-08,0.00016432320545694027,0.014973559308036647,0.24979140988092519,0.4307130148534567
42296.23430962343,3.153059167312931e-07,4.664476864274909e-06,6.293720965788852e-07,2.0217218993795555e-08,0.0001613929313369983,0.014977621139492555,0.24872097858664416,0.4317834461477377
42476.987447698746,3.15300466041851e-07,4.664396229521649e-06,6.293627589315169e-07,2.030330443649758e-08,0.00015851496838378333,0.014981610482099433,0.2476551501857023,0.43284927454867955
42657.74058577406,3.1529501552753105e-07,4.664315597359058e-06,6.293534146333344e-07,2.038938711340846e-08,0.00015568839326073953,0.014985528614975466,0.24659390483213595,0.4339105199022459
42838.49372384937,3.1528956518838497e-07,4.6642349677879e-06,6.293440637205429e-07,2.0475467023712244e-08,0.00015291227760357034,0.014989376824183817,0.2455372227604567,0.43496720197392513
43019.24686192469,3.1528411502446395e-07,4.664154340808935e-06,6.293347062290067e-07,2.056154416659865e-08,0.00015018571886175742,0.01499315636004549,0.24448508429278992,0.43601934044159196
43200.0,3.152786650358191e-07,4.664073716422917e-06,6.293253421943376e-07,2.0647618541262326e-08,0.00014750783021437146,0.014996868451096856,0.24343746983614387,0.437066954898238
